Timestamp,Name,CPU_Perc,Mem_Usage,Mem_Perc,Net_IO,Block_IO,PIDs
2026-07-30 11:24:09,nav2,14.17%,219.6MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.19MB,92
2026-07-30 11:24:09,glim,74.31%,405.9MiB / 30.66GiB,1.29%,0B / 0B,149MB / 11.7MB,37
2026-07-30 11:24:12,foxglove,19.55%,611.5MiB / 30.66GiB,1.95%,0B / 0B,202MB / 3.48MB,28
2026-07-30 11:24:12,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:24:12,openzen,5.17%,87.06MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:24:12,ouster,7.89%,245.9MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.93MB,30
2026-07-30 11:24:12,scovox,65.42%,338.2MiB / 30.66GiB,1.08%,0B / 0B,78.3MB / 3.69MB,53
2026-07-30 11:24:12,mapir-ffmpeg,31.21%,334.6MiB / 30.66GiB,1.07%,0B / 0B,200MB / 1.33MB,33
2026-07-30 11:24:12,trav_ros2,114.46%,486.8MiB / 30.66GiB,1.55%,0B / 0B,125MB / 1.65MB,44
2026-07-30 11:24:12,realsense,23.60%,175.6MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
2026-07-30 11:24:12,nav2,14.31%,220MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.19MB,92
2026-07-30 11:24:12,glim,66.32%,407.9MiB / 30.66GiB,1.30%,0B / 0B,149MB / 11.7MB,37
2026-07-30 11:24:15,foxglove,20.07%,610.6MiB / 30.66GiB,1.94%,0B / 0B,202MB / 3.48MB,28
2026-07-30 11:24:15,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:24:15,openzen,5.03%,87.06MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:24:15,ouster,7.71%,245.2MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.93MB,30
2026-07-30 11:24:15,scovox,92.32%,292.1MiB / 30.66GiB,0.93%,0B / 0B,78.3MB / 3.69MB,53
2026-07-30 11:24:15,mapir-ffmpeg,30.14%,333.9MiB / 30.66GiB,1.06%,0B / 0B,200MB / 1.33MB,33
2026-07-30 11:24:15,trav_ros2,118.19%,477.2MiB / 30.66GiB,1.52%,0B / 0B,125MB / 1.65MB,44
2026-07-30 11:24:15,realsense,19.45%,175.4MiB / 30.66GiB,0.56%,0B / 0B,107MB / 3.34MB,33
2026-07-30 11:24:15,nav2,13.93%,220.5MiB / 30.66GiB,0.70%,0B / 0B,128MB / 1.19MB,92
2026-07-30 11:24:15,glim,68.31%,409.7MiB / 30.66GiB,1.30%,0B / 0B,149MB / 11.7MB,37
2026-07-30 11:24:18,foxglove,17.05%,608.5MiB / 30.66GiB,1.94%,0B / 0B,202MB / 3.48MB,28
2026-07-30 11:24:18,docker-recorder-run-de836728b142,0.00%,22.88MiB / 30.66GiB,0.07%,0B / 0B,42.7MB / 9.68MB,1
2026-07-30 11:24:18,openzen,4.90%,87.34MiB / 30.66GiB,0.28%,0B / 0B,81.6MB / 2.17MB,20
2026-07-30 11:24:18,ouster,17.57%,245.6MiB / 30.66GiB,0.78%,0B / 0B,184MB / 2.93MB,30
2026-07-30 11:24:18,scovox,93.16%,295.1MiB / 30.66GiB,0.94%,0B / 0B,78.3MB / 3.69MB,53
2026-07-30 11:24:18,mapir-ffmpeg,30.33%,334.2MiB / 30.66GiB,1.06%,0B / 0B,200MB / 1.33MB,33
2026-07-30 11:24:18,trav_ros2,113.47%,477.4MiB / 30.66GiB,1.52%,0B / 0B,125MB / 1.65MB,44
